Date,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope
2019-07-01,0,0,18,0,0,2.11322
2019-07-02,0,0,19,0,0,2.06489
2019-07-03,0,0,20,0,0,3.13068
2019-07-05,0,0,21,0,0,1.67884
2019-07-08,0,0,22,0,0,-0.19970
2019-07-09,0,0,23,0,0,-0.22216
2019-07-10,0,0,24,0,0,0.54138
2019-07-11,0,0,25,0,0,0.60690
2019-07-12,0,0,26,0,0,1.21133
2019-07-15,0,0,27,0,0,0.60772
2019-07-16,0,0,28,0,0,-0.73286
2019-07-17,0,1,0,1,0,-2.52150
2019-07-18,0,0,0,2,0,-1.47620
2019-07-19,0,0,0,3,0,-2.96898
2019-07-22,0,0,0,4,0,-1.95724
2019-07-23,0,0,0,5,0,-0.18340
2019-07-24,0,0,0,6,0,0.70191
2019-07-25,0,0,0,7,0,-1.00405
2019-07-26,0,0,0,8,0,0.70855
2019-07-29,0,0,0,9,0,-0.11799
2019-07-30,0,0,0,10,0,-0.99555
2019-07-31,0,0,0,11,0,-3.66686
2019-08-01,0,0,0,12,0,-5.24092
2019-08-02,0,0,0,13,0,-5.99085
2019-08-05,0,0,0,14,0,-11.75915
2019-08-06,0,0,0,15,0,-6.22559
2019-08-07,0,0,0,16,0,-4.59690
2019-08-08,0,0,0,17,0,0.87170
2019-08-09,0,0,0,18,0,-0.72097
2019-08-12,0,0,0,19,0,-3.27760
2019-08-13,0,0,0,20,0,1.10417
2019-08-14,0,0,0,21,0,-5.79313
2019-08-15,0,0,0,22,0,-3.73452
2019-08-16,0,0,0,23,0,0.63954
2019-08-19,0,0,0,24,0,3.57182
2019-08-20,0,0,0,25,0,1.19294
2019-08-21,1,0,1,0,0,3.06961
2019-08-22,0,0,2,0,0,2.47875
2019-08-23,0,1,0,1,0,-3.94426
2019-08-26,0,0,0,2,0,-0.38723
2019-08-27,0,0,0,3,0,-0.82592
2019-08-28,0,0,0,4,0,1.07341
2019-08-29,1,0,1,0,0,3.97399
2019-08-30,0,0,2,0,0,3.42834
2019-09-03,0,0,3,0,0,1.20121
2019-09-04,0,0,4,0,0,3.56683
2019-09-05,0,0,5,0,0,5.91486
2019-09-06,0,0,6,0,1,4.85437
2019-09-09,0,0,7,0,0,3.72966
2019-09-10,0,0,8,0,0,2.90490
2019-09-11,0,0,9,0,0,3.86732
2019-09-12,0,0,10,0,0,3.54824
2019-09-13,0,0,11,0,0,2.39465
2019-09-16,0,0,12,0,0,0.88522
2019-09-17,0,0,13,0,0,1.06221
2019-09-18,0,0,14,0,0,0.65351
2019-09-19,0,0,15,0,0,0.24847
2019-09-20,0,0,16,0,0,-1.25073
2019-09-23,0,0,17,0,0,-1.25995
2019-09-24,0,1,0,1,0,-3.23834
2019-09-25,0,0,0,2,0,-1.28537
2019-09-26,0,0,0,3,0,-1.77639
2019-09-27,0,0,0,4,0,-2.82531
2019-09-30,0,0,0,5,0,-1.15952
2019-10-01,0,0,0,6,0,-3.94468
2019-10-02,0,0,0,7,0,-7.37014
2019-10-03,0,0,0,8,0,-3.93438
2019-10-04,0,0,0,9,0,0.26693
2019-10-07,0,0,0,10,0,-0.80005
2019-10-08,0,0,0,11,0,-4.22028
2019-10-09,0,0,0,12,0,-1.10269
2019-10-10,0,0,0,13,0,0.74538
2019-10-11,0,0,0,14,0,3.25456
2019-10-14,0,0,0,15,0,2.29079
2019-10-15,1,0,1,0,1,4.19394
2019-10-16,0,0,2,0,0,2.80371
2019-10-17,0,0,3,0,0,2.81930
2019-10-18,0,0,4,0,0,1.20315
2019-10-21,0,0,5,0,0,2.49747
2019-10-22,0,0,6,0,0,0.99020
2019-10-23,0,0,7,0,0,1.33441
2019-10-24,0,0,8,0,0,1.36872
2019-10-25,0,0,9,0,0,1.89772
2019-10-28,0,0,10,0,0,2.65829
2019-10-29,0,0,11,0,0,1.67631
2019-10-30,0,0,12,0,0,1.87784
2019-10-31,0,0,13,0,0,0.49147
2019-11-01,0,0,14,0,0,2.47569
2019-11-04,0,0,15,0,0,2.56698
2019-11-05,0,0,16,0,0,1.41187
2019-11-06,0,0,17,0,0,0.95424
2019-11-07,0,0,18,0,0,1.08260
2019-11-08,0,0,19,0,0,1.13096
2019-11-11,0,0,20,0,0,0.04153
2019-11-12,0,0,21,0,0,0.05705
2019-11-13,0,0,22,0,0,-0.14126
2019-11-14,0,0,23,0,0,-0.26392
2019-11-15,0,0,24,0,0,1.33737
2019-11-18,0,0,25,0,0,0.80097
2019-11-19,0,0,26,0,0,0.09875
2019-11-20,0,0,27,0,0,-1.23988
2019-11-21,0,1,0,1,0,-1.73209
2019-11-22,0,0,0,2,0,-1.16704
2019-11-25,0,0,0,3,0,0.61316
2019-11-26,0,0,0,4,0,0.68709
2019-11-27,1,0,1,0,0,1.23414
2019-11-29,0,0,2,0,0,-0.40623
2019-12-02,0,1,0,1,0,-2.84029
2019-12-03,0,0,0,2,0,-4.20124
2019-12-04,0,0,0,3,0,-2.01039
2019-12-05,0,0,0,4,0,-1.45882
2019-12-06,0,0,0,5,0,0.88933
2019-12-09,0,0,0,6,0,-0.34673
2019-12-10,0,0,0,7,0,-0.79188
2019-12-11,0,0,0,8,0,-0.13049
2019-12-12,0,0,0,9,0,1.81153
2019-12-13,1,0,1,0,0,1.18169
2019-12-16,0,0,2,0,0,2.46324
2019-12-17,0,0,3,0,0,1.71777
2019-12-18,0,0,4,0,0,0.91867
2019-12-19,0,0,5,0,0,1.52740
2019-12-20,0,0,6,0,0,2.11612
2019-12-23,0,0,7,0,0,1.51145
2019-12-24,0,0,8,0,0,0.74764
2019-12-26,0,0,9,0,0,1.50960
2019-12-27,0,0,10,0,0,0.77952
2019-12-30,0,0,11,0,0,-1.30428
2019-12-31,0,0,12,0,0,-0.67085
2020-01-02,0,0,13,0,0,1.23546
2020-01-03,0,0,14,0,0,-1.27925
2020-01-06,0,0,15,0,0,-0.48835
2020-01-07,0,1,0,1,0,-1.50085
2020-01-08,0,0,0,2,0,-0.28510
2020-01-09,1,0,1,0,0,1.13173
2020-01-10,0,1,0,1,0,-0.24402
2020-01-13,1,0,1,0,0,1.24393
2020-01-14,0,0,2,0,0,0.18108
2020-01-15,0,0,3,0,0,0.23337
2020-01-16,0,0,4,0,0,1.97720
2020-01-17,0,0,5,0,0,2.14747
2020-01-21,0,0,6,0,0,0.53012
2020-01-22,0,0,7,0,0,0.03789
2020-01-23,0,0,8,0,0,-0.12242
2020-01-24,0,1,0,1,0,-2.94772
2020-01-27,0,0,0,2,0,-6.86432
2020-01-28,0,0,0,3,0,-3.11789
2020-01-29,0,0,0,4,0,-2.97506
2020-01-30,0,0,0,5,0,-1.78422
2020-01-31,0,0,0,6,0,-6.28730
2020-02-03,0,0,0,7,0,-3.23911
2020-02-04,0,0,0,8,0,1.20185
2020-02-05,0,0,0,9,0,3.74455
2020-02-06,0,0,0,10,0,3.61917
2020-02-07,1,0,1,0,0,1.15353
2020-02-10,0,0,2,0,0,2.59495
2020-02-11,0,0,3,0,0,2.20135
2020-02-12,0,0,4,0,0,3.14743
2020-02-13,0,0,5,0,0,1.68220
2020-02-14,0,0,6,0,0,1.45078
2020-02-18,0,0,7,0,0,-0.03058
2020-02-19,0,0,8,0,0,0.86167
2020-02-20,0,0,9,0,0,-0.74492
2020-02-21,0,1,0,1,0,-3.79481
2020-02-24,0,0,0,2,0,-12.23409
2020-02-25,0,0,0,3,0,-17.57545
2020-02-26,0,0,0,4,0,-14.71078
2020-02-27,0,0,0,5,0,-22.33483
2020-02-28,0,0,0,6,0,-19.03216
2020-03-02,0,0,0,7,0,-3.42029
2020-03-03,0,0,0,8,0,-8.92859
2020-03-04,0,0,0,9,0,3.89765
2020-03-05,0,0,0,10,0,-4.67905
2020-03-06,0,0,0,11,0,-6.98898
2020-03-09,0,0,0,12,0,-22.61861
2020-03-10,0,0,0,13,0,-5.77028
2020-03-11,0,0,0,14,0,-14.56284
2020-03-12,0,0,0,15,0,-30.84950
2020-03-13,0,0,0,16,0,-4.08047
2020-03-16,0,0,0,17,0,-27.35615
2020-03-17,0,0,0,18,0,-7.95097
2020-03-18,0,0,0,19,0,-14.52638
2020-03-19,0,0,0,20,0,-8.15459
2020-03-20,0,0,0,21,0,-12.30392
2020-03-23,0,0,0,22,0,-12.46702
2020-03-24,0,0,0,23,0,9.68004
2020-03-25,0,0,0,24,0,12.42681
2020-03-26,1,0,1,0,0,24.51085
2020-03-27,0,0,2,0,0,14.30567
2020-03-30,0,0,3,0,0,20.00993
2020-03-31,0,0,4,0,0,14.10086
2020-04-01,0,0,5,0,0,3.56456
2020-04-02,0,0,6,0,0,8.86933
2020-04-03,0,0,7,0,0,5.37400
2020-04-06,0,0,8,0,0,19.58805
2020-04-07,0,0,9,0,0,16.19804
2020-04-08,0,0,10,0,0,20.92305
2020-04-09,0,0,11,0,0,20.33971
2020-04-13,0,0,12,0,0,14.22397
2020-04-14,0,0,13,0,0,18.25429
2020-04-15,0,0,14,0,0,9.46706
2020-04-16,0,0,15,0,1,8.76779
2020-04-17,0,0,16,0,0,12.81222
2020-04-20,0,0,17,0,0,5.75091
2020-04-21,0,0,18,0,0,-2.65493
2020-04-22,0,0,19,0,0,2.70349
2020-04-23,0,0,20,0,0,1.74472
2020-04-24,0,0,21,0,0,4.20044
2020-04-27,0,0,22,0,0,6.29994
2020-04-28,0,0,23,0,0,3.33960
2020-04-29,0,0,24,0,0,8.25821
2020-04-30,0,0,25,0,0,3.78522
2020-05-01,0,0,26,0,0,-4.12113
2020-05-04,0,0,27,0,0,-2.78997
2020-05-05,0,0,28,0,0,-0.62477
2020-05-06,0,0,29,0,0,-2.56844
2020-05-07,0,0,30,0,0,0.14918
2020-05-08,0,0,31,0,0,3.54027
2020-05-11,0,0,32,0,0,2.31013
2020-05-12,0,0,33,0,0,-3.50298
2020-05-13,0,1,0,1,0,-7.22378
2020-05-14,0,0,0,2,0,-3.46583
2020-05-15,0,0,0,3,0,-2.18123
2020-05-18,0,0,0,4,0,5.15288
2020-05-19,0,0,0,5,0,1.17348
2020-05-20,1,0,1,0,0,4.39540
2020-05-21,0,0,2,0,0,1.14435
2020-05-22,0,0,3,0,0,0.98054
2020-05-26,0,0,4,0,0,3.18474
2020-05-27,0,0,5,0,0,5.51673
2020-05-28,0,0,6,0,0,3.23171
2020-05-29,0,0,7,0,0,3.07825
2020-06-01,0,0,8,0,0,2.67083
2020-06-02,0,0,9,0,0,3.41170
2020-06-03,0,0,10,0,0,5.30620
2020-06-04,0,0,11,0,0,2.53640
2020-06-05,0,0,12,0,0,7.68442
2020-06-08,0,0,13,0,0,8.19044
2020-06-09,0,0,14,0,0,3.41447
2020-06-10,0,0,15,0,0,0.28544
2020-06-11,0,1,0,1,0,-15.81035
2020-06-12,0,0,0,2,0,-10.11264
2020-06-15,0,0,0,3,0,-6.64460
2020-06-16,0,0,0,4,0,-1.22966
2020-06-17,0,0,0,5,0,-2.50934
2020-06-18,0,0,0,6,0,-2.43833
2020-06-19,0,0,0,7,0,-3.90648
2020-06-22,0,0,0,8,0,-2.00321
2020-06-23,0,0,0,9,0,-1.02290
2020-06-24,0,0,0,10,0,-7.77287
2020-06-25,0,0,0,11,0,-3.84761
2020-06-26,0,0,0,12,0,-9.35497
2020-06-29,0,0,0,13,0,-4.07834
2020-06-30,0,0,0,14,0,0.33040
2020-07-01,0,0,0,15,0,1.26955
2020-07-02,0,0,0,16,0,1.87760
2020-07-06,0,0,0,17,0,5.16929
2020-07-07,0,0,0,18,0,0.97973
2020-07-08,1,0,1,0,0,2.39427
2020-07-09,0,0,2,0,0,0.08415
2020-07-10,0,0,3,0,0,2.33206
2020-07-13,0,0,4,0,0,-0.94382
2020-07-14,0,0,5,0,0,2.25354
2020-07-15,0,0,6,0,0,3.67513
2020-07-16,0,0,7,0,0,1.55375
2020-07-17,0,0,8,0,0,1.48139
2020-07-20,0,0,9,0,0,2.83975
2020-07-21,0,0,10,0,0,2.14454
2020-07-22,0,0,11,0,0,2.63321
2020-07-23,0,0,12,0,0,-1.72688
2020-07-24,0,0,13,0,0,-3.50146
2020-07-27,0,1,0,1,0,-1.35707
2020-07-28,0,0,0,2,0,-3.23133
2020-07-29,0,0,0,3,0,0.20076
2020-07-30,0,0,0,4,0,-1.27827
2020-07-31,0,0,0,5,0,0.53867
2020-08-03,1,0,1,0,0,1.84356
2020-08-04,0,0,2,0,0,1.92034
2020-08-05,0,0,3,0,0,2.70529
2020-08-06,0,0,4,0,0,3.29980
2020-08-07,0,0,5,0,0,2.19080
2020-08-10,0,0,6,0,0,1.86093
2020-08-11,0,0,7,0,0,-1.28812
2020-08-12,0,0,8,0,0,2.11783
2020-08-13,0,0,9,0,0,0.48796
2020-08-14,0,0,10,0,0,-0.28878
2020-08-17,0,0,11,0,0,-0.11869
2020-08-18,0,0,12,0,0,-0.09175
2020-08-19,0,0,13,0,0,-1.88202
2020-08-20,0,1,0,1,0,-1.22185
2020-08-21,0,0,0,2,0,-0.61173
2020-08-24,1,0,1,0,0,1.66576
2020-08-25,0,0,2,0,0,1.69369
2020-08-26,0,0,3,0,0,3.51267
2020-08-27,0,0,4,0,0,2.56125
2020-08-28,0,0,5,0,0,3.19383
2020-08-31,0,0,6,0,0,1.16734
2020-09-01,0,0,7,0,0,2.28177
2020-09-02,0,0,8,0,0,5.35057
2020-09-03,0,0,9,0,0,-6.66268
2020-09-04,0,1,0,1,0,-8.20670
2020-09-08,0,0,0,2,0,-14.66919
2020-09-09,0,0,0,3,0,-6.62303
2020-09-10,0,0,0,4,0,-10.36584
2020-09-11,0,0,0,5,0,-8.27014
2020-09-14,0,0,0,6,0,-3.28006
2020-09-15,0,0,0,7,0,-1.32021
2020-09-16,0,0,0,8,0,-2.43165
2020-09-17,0,0,0,9,0,-4.29342
2020-09-18,0,0,0,10,0,-6.42588
2020-09-21,0,0,0,11,0,-8.09278
2020-09-22,0,0,0,12,0,-3.48955
2020-09-23,0,0,0,13,0,-8.87028
2020-09-24,0,0,0,14,0,-5.93938
2020-09-25,0,0,0,15,0,-0.20904
2020-09-28,0,0,0,16,0,4.38425
2020-09-29,0,0,0,17,0,2.40719
2020-09-30,0,0,0,18,0,4.31364
2020-10-01,1,0,1,0,0,4.98195
2020-10-02,0,0,2,0,0,1.44581
2020-10-05,0,0,3,0,0,6.04258
2020-10-06,0,0,4,0,0,0.97493
2020-10-07,0,0,5,0,1,5.45726
2020-10-08,0,0,6,0,0,6.42756
2020-10-09,0,0,7,0,0,7.34743
2020-10-12,0,0,8,0,0,10.11992
2020-10-13,0,0,9,0,0,5.84524
2020-10-14,0,0,10,0,0,2.35215
2020-10-15,0,0,11,0,0,1.01892
2020-10-16,0,0,12,0,0,0.42542
2020-10-19,0,0,13,0,0,-4.62016
2020-10-20,0,0,14,0,0,-2.69003
2020-10-21,0,0,15,0,0,-3.04257
2020-10-22,0,1,0,1,0,-1.25071
2020-10-23,0,0,0,2,0,-0.31361
2020-10-26,0,0,0,3,0,-5.66403
2020-10-27,0,0,0,4,0,-5.47335
2020-10-28,0,0,0,5,0,-13.98545
2020-10-29,0,0,0,6,0,-7.83288
2020-10-30,0,0,0,7,0,-9.24358
2020-11-02,0,0,0,8,0,-3.82741
2020-11-03,0,0,0,9,0,1.94659
2020-11-04,0,0,0,10,0,7.67350
2020-11-05,1,0,1,0,0,11.49301
2020-11-06,0,0,2,0,1,8.92843
2020-11-09,0,0,3,0,0,10.17341
2020-11-10,0,0,4,0,0,7.36097
2020-11-11,0,0,5,0,0,7.63428
2020-11-12,0,0,6,0,0,2.75334
2020-11-13,0,0,7,0,0,5.58195
2020-11-16,0,0,8,0,0,7.22555
2020-11-17,0,0,9,0,0,3.71321
2020-11-18,0,0,10,0,0,-1.02419
2020-11-19,0,0,11,0,0,-0.27127
2020-11-20,0,0,12,0,0,-2.74235
2020-11-23,0,0,13,0,0,-1.10683
2020-11-24,0,0,14,0,0,3.20015
2020-11-25,0,0,15,0,0,1.46619
2020-11-27,0,0,16,0,0,1.24449
2020-11-30,0,0,17,0,0,-0.97122
2020-12-01,0,0,18,0,0,1.89399
2020-12-02,0,0,19,0,0,1.38424
2020-12-03,0,0,20,0,0,0.26310
2020-12-04,0,0,21,0,0,2.14903
2020-12-07,0,0,22,0,0,0.44630
2020-12-08,0,0,23,0,0,0.49921
2020-12-09,0,0,24,0,0,-2.63357
2020-12-10,0,1,0,1,0,-3.08685
2020-12-11,0,0,0,2,0,-3.40043
2020-12-14,0,0,0,3,0,-4.51118
2020-12-15,0,0,0,4,0,-0.29638
2020-12-16,0,0,0,5,0,-0.22799
2020-12-17,0,0,0,6,0,1.00565
2020-12-18,0,0,0,7,0,-0.78186
2020-12-21,0,0,0,8,0,-2.28669
2020-12-22,0,0,0,9,0,-2.89478
2020-12-23,0,0,0,10,0,-2.50779
2020-12-24,0,0,0,11,0,-1.35436
2020-12-28,0,0,0,12,0,1.10037
2020-12-29,0,0,0,13,0,-0.22930
2020-12-30,0,0,0,14,0,-0.20588
2020-12-31,0,0,0,15,0,1.33288
2021-01-04,0,0,0,16,0,-3.81464
2021-01-05,0,0,0,17,0,-1.29230
2021-01-06,0,0,0,18,0,0.30531
2021-01-07,1,0,1,0,0,4.29532
2021-01-08,0,0,2,0,0,4.59954
2021-01-11,0,0,3,0,0,1.11918
2021-01-12,0,0,4,0,0,0.50554
2021-01-13,0,0,5,0,0,0.58302
2021-01-14,0,0,6,0,0,-1.19370
2021-01-15,0,1,0,1,0,-3.60835
2021-01-19,0,0,0,2,0,-0.83627
2021-01-20,1,0,1,0,0,3.12247
2021-01-21,0,0,2,0,0,2.06263
2021-01-22,0,0,3,0,0,0.18608
2021-01-25,0,0,4,0,0,0.74714
2021-01-26,0,0,5,0,0,-0.38774
2021-01-27,0,1,0,1,0,-8.70005
2021-01-28,0,0,0,2,0,-4.30748
2021-01-29,0,0,0,3,0,-9.57188
2021-02-01,0,0,0,4,0,-2.99680
2021-02-02,0,0,0,5,0,1.61680
2021-02-03,0,0,0,6,0,1.33688
2021-02-04,0,0,0,7,0,4.11056
2021-02-05,1,0,1,0,0,4.12446
2021-02-08,0,0,2,0,0,5.17883
2021-02-09,0,0,3,0,0,3.30383
2021-02-10,0,0,4,0,0,2.03727
2021-02-11,0,0,5,0,0,1.64795
2021-02-12,0,0,6,0,0,2.27744
2021-02-16,0,0,7,0,0,1.09418
2021-02-17,0,0,8,0,0,0.23283
2021-02-18,0,0,9,0,0,-1.72901
2021-02-19,0,0,10,0,0,-2.44065
2021-02-22,0,1,0,1,0,-4.80116
2021-02-23,0,0,0,2,0,-3.79743
2021-02-24,0,0,0,3,0,0.15848
2021-02-25,0,0,0,4,0,-7.92399
2021-02-26,0,0,0,5,0,-7.95190
2021-03-01,0,0,0,6,0,0.80088
2021-03-02,0,0,0,7,0,-2.09882
2021-03-03,0,0,0,8,0,-5.86562
2021-03-04,0,0,0,9,0,-8.80420
2021-03-05,0,0,0,10,0,-1.05701
2021-03-08,0,0,0,11,0,-2.47857
2021-03-09,0,0,0,12,1,2.39327
2021-03-10,0,0,0,13,0,3.73239
2021-03-11,1,0,1,0,0,6.10790
2021-03-12,0,0,2,0,0,4.98538
2021-03-15,0,0,3,0,0,5.77216
2021-03-16,0,0,4,0,0,3.78367
2021-03-17,0,0,5,0,0,3.58981
2021-03-18,0,0,6,0,0,-2.19264
2021-03-19,0,0,7,0,0,-2.20687
2021-03-22,0,0,8,0,0,0.18832
2021-03-23,0,0,9,0,0,-2.52894
2021-03-24,0,1,0,1,0,-3.93582
2021-03-25,0,0,0,2,0,-1.66191
2021-03-26,1,0,1,0,0,3.69959
2021-03-29,0,0,2,0,0,2.39605
2021-03-30,0,0,3,0,0,0.62231
2021-03-31,0,0,4,0,0,1.36980
2021-04-01,0,0,5,0,0,4.54363
2021-04-05,0,0,6,0,0,7.86071
2021-04-06,0,0,7,0,0,5.42333
2021-04-07,0,0,8,0,0,4.24802
2021-04-08,0,0,9,0,0,4.17303
2021-04-09,0,0,10,0,0,5.21623
2021-04-12,0,0,11,0,0,3.38634
2021-04-13,0,0,12,0,0,3.06353
2021-04-14,0,0,13,0,0,0.34032
2021-04-15,0,0,14,0,0,3.20373
2021-04-16,0,0,15,0,0,2.96089
2021-04-19,0,0,16,0,0,-0.23549
2021-04-20,0,0,17,0,0,-3.22445
2021-04-21,0,0,18,0,0,-0.20072
2021-04-22,0,1,0,1,0,-3.96547
2021-04-23,0,0,0,2,0,-0.19855
2021-04-26,0,0,0,3,0,-0.25557
2021-04-27,0,0,0,4,0,-0.96344
2021-04-28,0,0,0,5,0,-1.71766
2021-04-29,0,0,0,6,0,0.25015
2021-04-30,0,0,0,7,0,-2.88485
2021-05-03,0,0,0,8,0,-1.97444
2021-05-04,0,0,0,9,0,-4.38888
2021-05-05,0,0,0,10,0,-3.76320
2021-05-06,0,0,0,11,0,-0.74914
2021-05-07,0,0,0,12,0,1.37750
2021-05-10,0,0,0,13,0,-2.96688
2021-05-11,0,0,0,14,0,-5.71139
2021-05-12,0,0,0,15,0,-12.00294
2021-05-13,0,0,0,16,0,-5.74540
2021-05-14,0,0,0,17,0,0.17120
2021-05-17,0,0,0,18,0,-0.93165
2021-05-18,0,0,0,19,0,-3.77141
2021-05-19,0,0,0,20,0,-4.09383
2021-05-20,0,0,0,21,0,0.13474
2021-05-21,0,0,0,22,0,-0.27919
2021-05-24,0,0,0,23,0,2.94558
2021-05-25,0,0,0,24,0,1.44117
2021-05-26,0,0,0,25,0,1.58467
2021-05-27,1,0,1,0,0,1.44207
2021-05-28,0,0,2,0,0,1.18151
2021-06-01,0,0,3,0,0,0.54113
2021-06-02,0,0,4,0,0,0.68337
2021-06-03,0,0,5,0,0,-0.91611
2021-06-04,0,0,6,0,0,2.01405
2021-06-07,0,0,7,0,0,1.06321
2021-06-08,0,0,8,0,0,0.63399
2021-06-09,0,0,9,0,0,-0.38358
2021-06-10,0,0,10,0,0,1.00455
2021-06-11,0,0,11,0,0,1.17362
2021-06-14,0,0,12,0,0,1.24884
2021-06-15,0,0,13,0,0,-0.00435
2021-06-16,0,0,14,0,0,-2.12925
2021-06-17,0,1,0,1,0,-2.09064
2021-06-18,0,0,0,2,0,-6.30990
2021-06-21,0,0,0,3,0,-0.46965
2021-06-22,0,0,0,4,0,1.18456
2021-06-23,0,0,0,5,0,0.37309
2021-06-24,0,0,0,6,0,2.06643
2021-06-25,1,0,1,0,0,2.53672
2021-06-28,0,0,2,0,0,2.53323
2021-06-29,0,0,3,0,0,1.80604
2021-06-30,0,0,4,0,0,1.57551
2021-07-01,0,0,5,0,0,2.71231
2021-07-02,0,0,6,0,0,4.36658
2021-07-06,0,0,7,0,0,2.32631
2021-07-07,0,0,8,0,0,2.56714
2021-07-08,0,0,9,0,0,-1.41359
2021-07-09,0,0,10,0,0,2.34730
2021-07-12,0,0,11,0,0,2.58280
2021-07-13,0,0,12,0,0,0.30482
2021-07-14,0,0,13,0,0,0.15272
2021-07-15,0,0,14,0,0,-1.51257
2021-07-16,0,1,0,1,0,-4.28378
2021-07-19,0,0,0,2,0,-9.26200
2021-07-20,0,0,0,3,0,-2.42795
2021-07-21,0,0,0,4,0,0.64543
2021-07-22,0,0,0,5,0,0.90493
2021-07-23,0,0,0,6,0,3.93143
2021-07-26,1,0,1,0,0,3.56150
2021-07-27,0,0,2,0,0,0.73025
2021-07-28,0,0,3,0,0,0.10076
2021-07-29,0,0,4,0,0,1.14838
2021-07-30,0,0,5,0,0,-1.42625
2021-08-02,0,1,0,1,0,-2.16752
2021-08-03,0,0,0,2,0,0.79352
2021-08-04,0,0,0,3,0,-1.40111
2021-08-05,0,0,0,4,0,0.63910
2021-08-06,1,0,1,0,0,0.71301
2021-08-09,0,0,2,0,0,-0.16176
2021-08-10,0,1,0,1,0,-0.16165
2021-08-11,0,0,0,2,0,-0.05918
2021-08-12,1,0,1,0,0,1.03964
2021-08-13,0,0,2,0,0,0.99127
2021-08-16,0,0,3,0,0,1.30423
2021-08-17,0,0,4,0,0,-1.92274
2021-08-18,0,1,0,1,0,-5.71980
2021-08-19,0,0,0,2,0,-4.37450
2021-08-20,0,0,0,3,0,-0.85033
2021-08-23,0,0,0,4,0,2.07920
2021-08-24,0,0,0,5,0,1.86504
2021-08-25,1,0,1,0,0,1.93604
2021-08-26,0,1,0,1,0,-0.91415
2021-08-27,1,0,1,0,0,2.09307
2021-08-30,0,0,2,0,0,2.83384
2021-08-31,0,0,3,0,0,1.34535
2021-09-01,0,0,4,0,0,0.76368
2021-09-02,0,0,5,0,0,1.21269
2021-09-03,0,0,6,0,0,0.40351
2021-09-07,0,0,7,0,0,-1.34233
2021-09-08,0,1,0,1,0,-1.94177
2021-09-09,0,0,0,2,0,-3.57232
2021-09-10,0,0,0,3,0,-5.91870
2021-09-13,0,0,0,4,0,-4.11184
2021-09-14,0,0,0,5,0,-5.50759
2021-09-15,0,0,0,6,0,-1.48636
2021-09-16,0,0,0,7,0,-1.87676
2021-09-17,0,0,0,8,0,-4.85830
2021-09-20,0,0,0,9,0,-9.89107
2021-09-21,0,0,0,10,0,-8.00014
2021-09-22,0,0,0,11,0,-2.83851
2021-09-23,0,0,0,12,0,2.18632
2021-09-24,0,0,0,13,0,2.36172
2021-09-27,0,0,0,14,0,0.96692
2021-09-28,0,0,0,15,0,-6.36788
2021-09-29,0,0,0,16,0,-4.27932
2021-09-30,0,0,0,17,0,-7.28083
2021-10-01,0,0,0,18,0,-1.45899
2021-10-04,0,0,0,19,0,-5.34332
2021-10-05,0,0,0,20,0,-0.20169
2021-10-06,0,0,0,21,0,1.64075
2021-10-07,0,0,0,22,0,4.53180
2021-10-08,1,0,1,0,0,3.18500
2021-10-11,0,0,2,0,0,0.36008
2021-10-12,0,0,3,0,0,-0.29296
2021-10-13,0,0,4,0,0,1.08853
2021-10-14,0,0,5,0,0,7.04932
2021-10-15,0,0,6,0,0,8.34057
2021-10-18,0,0,7,0,1,7.81966
2021-10-19,0,0,8,0,0,8.76471
2021-10-20,0,0,9,0,0,8.08025
2021-10-21,0,0,10,0,0,7.21496
2021-10-22,0,0,11,0,0,4.98144
2021-10-25,0,0,12,0,0,5.28553
2021-10-26,0,0,13,0,0,4.40497
2021-10-27,0,0,14,0,0,1.15844
2021-10-28,0,0,15,0,0,4.01416
2021-10-29,0,0,16,0,0,3.35158
2021-11-01,0,0,17,0,0,2.74082
2021-11-02,0,0,18,0,0,2.92429
2021-11-03,0,0,19,0,0,4.06696
2021-11-04,0,0,20,0,0,4.08386
2021-11-05,0,0,21,0,0,3.88939
2021-11-08,0,0,22,0,0,2.63178
2021-11-09,0,0,23,0,0,-0.02846
2021-11-10,0,0,24,0,0,-3.87452
2021-11-11,0,0,25,0,0,-3.56503
2021-11-12,0,0,26,0,0,-0.80739
2021-11-15,0,1,0,1,0,-1.32040
2021-11-16,0,0,0,2,0,-0.25940
2021-11-17,0,0,0,3,0,-1.84467
2021-11-18,0,0,0,4,0,-0.82406
2021-11-19,0,0,0,5,0,-1.80595
2021-11-22,0,0,0,6,0,-3.22792
2021-11-23,0,0,0,7,0,-2.48799
2021-11-24,0,0,0,8,0,-1.64064
2021-11-26,0,0,0,9,0,-10.33923
2021-11-29,0,0,0,10,0,-3.67554
2021-11-30,0,0,0,11,0,-10.29246
2021-12-01,0,0,0,12,0,-12.62238
2021-12-02,0,0,0,13,0,-4.88926
2021-12-03,0,0,0,14,0,-6.96983
2021-12-06,0,0,0,15,0,-1.18864
2021-12-07,0,0,0,16,1,6.69201
2021-12-08,0,0,0,17,0,6.35882
2021-12-09,0,0,0,18,0,2.17872
2021-12-10,1,0,1,0,0,5.12739
2021-12-13,0,0,2,0,0,0.38958
