Date,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope
2020-04-23,0,0,0,0,0,0,-0.08010
2020-04-24,0,0,0,0,0,0,1.88074
2020-04-27,0,0,0,0,0,0,1.99168
2020-04-28,0,0,0,0,0,0,-0.96584
2020-04-29,0,0,0,0,0,0,3.70559
2020-04-30,0,0,0,0,0,0,-1.86885
2020-05-01,0,0,0,0,0,0,-5.34056
2020-05-04,0,0,0,0,0,0,0.68442
2020-05-05,0,0,0,0,0,0,1.50208
2020-05-06,0,0,0,0,0,0,-1.43521
2020-05-07,0,0,0,0,0,0,2.06449
2020-05-08,0,0,0,0,0,0,2.94437
2020-05-11,0,0,0,0,0,0,0.02374
2020-05-12,0,0,0,0,0,0,-5.03269
2020-05-13,0,0,0,0,0,0,-3.83450
2020-05-14,0,0,0,0,0,0,2.41882
2020-05-15,0,0,0,0,0,0,0.83981
2020-05-18,0,0,0,0,0,0,6.21663
2020-05-19,0,0,0,0,0,0,-2.73101
2020-05-20,0,0,0,0,0,0,3.18623
2020-05-21,0,0,0,0,0,0,-2.12843
2020-05-22,0,0,0,0,0,0,0.49008
2020-05-26,0,0,0,0,0,0,2.56472
2020-05-27,0,0,0,0,0,0,2.93442
2020-05-28,0,0,0,0,0,0,-0.71813
2020-05-29,0,0,0,0,0,0,1.01582
2020-06-01,0,0,0,0,0,0,0.81499
2020-06-02,0,0,0,0,0,0,1.79051
2020-06-03,0,0,0,0,0,0,2.81421
2020-06-04,0,0,0,0,0,0,-1.51049
2020-06-05,1,0,1,0,1,0,5.03397
2020-06-08,1,0,2,0,0,0,2.00326
2020-06-09,1,0,3,0,0,0,-3.64051
2020-06-10,0,0,0,0,0,0,-2.43389
2020-06-11,0,0,0,0,0,0,-19.83315
2020-06-12,0,0,0,0,0,0,3.14316
2020-06-15,0,0,0,0,0,0,1.96558
2020-06-16,0,0,0,0,0,0,4.24293
2020-06-17,0,0,0,0,0,0,-1.08498
2020-06-18,0,0,0,0,0,0,0.14268
2020-06-19,0,0,0,0,0,0,-1.86693
2020-06-22,0,0,0,0,0,0,1.73997
2020-06-23,0,0,0,0,0,0,1.16966
2020-06-24,0,0,0,0,0,0,-8.68538
2020-06-25,0,0,0,0,0,0,3.16112
2020-06-26,0,0,0,0,0,0,-6.85594
2020-06-29,0,0,0,0,0,0,4.17355
2020-06-30,0,0,0,0,0,0,4.06050
2020-07-01,0,0,0,0,0,0,1.29271
2020-07-02,0,0,0,0,0,0,1.19687
2020-07-06,0,0,0,0,0,0,4.00287
2020-07-07,0,0,0,0,0,0,-3.86408
2020-07-08,0,0,0,0,0,0,2.04439
2020-07-09,0,0,0,0,0,0,-2.07766
2020-07-10,0,0,0,0,0,0,2.86484
2020-07-13,0,0,0,0,0,0,-3.57354
2020-07-14,0,0,0,0,0,0,3.72607
2020-07-15,0,0,0,0,0,0,2.37483
2020-07-16,0,0,0,0,0,0,-1.44391
2020-07-17,0,0,0,0,0,0,0.81197
2020-07-20,0,0,0,0,0,0,2.37930
2020-07-21,0,0,0,0,0,0,0.47801
2020-07-22,0,0,0,0,0,0,1.66119
2020-07-23,0,0,0,0,0,0,-6.37868
2020-07-24,0,0,0,0,0,0,-2.92671
2020-07-27,0,0,0,0,0,0,2.58167
2020-07-28,0,0,0,0,0,0,-3.14634
2020-07-29,0,0,0,0,0,0,4.35316
2020-07-30,0,0,0,0,0,0,-1.89426
2020-07-31,0,0,0,0,0,0,2.68876
2020-08-03,0,0,0,0,0,0,2.39802
2020-08-04,0,0,0,0,0,0,1.18788
2020-08-05,0,0,0,0,0,0,2.08116
2020-08-06,0,0,0,0,0,0,1.99513
2020-08-07,0,0,0,0,0,0,0.19893
2020-08-10,0,0,0,0,0,0,0.89615
2020-08-11,0,0,0,0,0,0,-5.78697
2020-08-12,0,0,0,0,0,0,4.84630
2020-08-13,0,0,0,0,0,0,-1.44941
2020-08-14,0,0,0,0,0,0,-0.12779
2020-08-17,0,0,0,0,0,0,1.02044
2020-08-18,0,0,0,0,0,0,0.88218
2020-08-19,0,0,0,0,0,0,-3.75691
2020-08-20,0,0,0,0,0,0,1.38617
2020-08-21,0,0,0,0,0,0,1.49548
2020-08-24,1,0,1,0,1,0,3.94394
2020-08-25,1,0,2,0,0,0,1.28282
2020-08-26,1,0,3,0,0,0,3.28390
2020-08-27,1,0,4,0,0,0,0.50239
2020-08-28,1,0,5,0,0,0,1.95017
2020-08-31,1,0,6,0,0,0,-2.33746
2020-09-01,1,0,7,0,0,0,2.26095
2020-09-02,1,0,8,0,0,0,3.71248
2020-09-03,0,0,0,0,0,0,-25.56508
2020-09-04,0,0,0,0,0,0,-3.96014
2020-09-08,0,0,0,0,0,0,-10.73606
2020-09-09,0,0,0,0,0,0,7.60523
2020-09-10,0,0,0,0,0,0,-5.66786
2020-09-11,0,0,0,0,0,0,0.19980
2020-09-14,0,0,0,0,0,0,4.69161
2020-09-15,0,0,0,0,0,0,1.84779
2020-09-16,0,0,0,0,0,0,-1.73682
2020-09-17,0,0,0,0,0,0,-3.07299
2020-09-18,0,0,0,0,0,0,-3.76088
2020-09-21,0,0,0,0,0,0,-3.49727
2020-09-22,0,0,0,0,0,0,4.45662
2020-09-23,0,0,0,0,0,0,-6.66819
2020-09-24,0,0,0,0,0,0,1.24683
2020-09-25,0,0,0,0,0,0,6.33506
2020-09-28,0,0,0,0,0,0,5.63395
2020-09-29,0,0,0,0,0,0,-1.61730
2020-09-30,0,0,0,0,0,0,2.86881
2020-10-01,0,0,0,0,0,0,1.81540
2020-10-02,0,0,0,0,0,0,-3.64292
2020-10-05,0,0,0,0,0,0,6.05395
2020-10-06,0,0,0,0,0,0,-5.18289
2020-10-07,0,0,0,0,0,0,5.41442
2020-10-08,0,0,0,0,0,0,2.30510
2020-10-09,0,0,0,0,0,0,2.45040
2020-10-12,0,0,0,0,0,0,4.18006
2020-10-13,0,0,0,0,0,0,-2.77972
2020-10-14,0,0,0,0,0,0,-2.85269
2020-10-15,0,0,0,0,0,0,-0.66410
2020-10-16,0,0,0,0,0,0,0.04401
2020-10-19,0,0,0,0,0,0,-7.13732
2020-10-20,0,0,0,0,0,0,1.74477
2020-10-21,0,0,0,0,0,0,-0.94581
2020-10-22,0,0,0,0,0,0,2.06967
2020-10-23,0,0,0,0,0,0,1.37252
2020-10-26,0,0,0,0,0,0,-8.31836
2020-10-27,0,0,0,0,0,0,-1.18695
2020-10-28,0,0,0,0,0,0,-11.03365
2020-10-29,0,0,0,0,0,0,5.01664
2020-10-30,0,0,0,0,0,0,-3.17415
2020-11-02,0,0,0,0,0,0,4.94492
2020-11-03,0,0,0,0,0,0,6.38730
2020-11-04,0,0,0,0,0,0,6.71324
2020-11-05,0,0,0,0,0,0,5.03729
2020-11-06,0,0,0,0,0,0,-0.10930
2020-11-09,0,0,0,0,0,0,2.94656
2020-11-10,0,0,0,0,0,0,-0.59930
2020-11-11,0,0,0,0,0,0,1.99360
2020-11-12,0,0,0,0,0,0,-4.48938
2020-11-13,0,0,0,0,0,0,3.69488
2020-11-16,0,0,0,0,0,0,2.88564
2020-11-17,0,0,0,0,0,0,-2.27858
2020-11-18,0,0,0,0,0,0,-5.22762
2020-11-19,0,0,0,0,0,0,1.17974
2020-11-20,0,0,0,0,0,0,-3.05267
2020-11-23,0,0,0,0,0,0,1.85045
2020-11-24,0,0,0,0,0,0,4.84969
2020-11-25,0,0,0,0,0,0,-0.79783
2020-11-27,0,0,0,0,0,0,0.73826
2020-11-30,0,0,0,0,0,0,-2.52569
2020-12-01,0,0,0,0,0,0,3.66257
2020-12-02,0,0,0,0,0,0,0.56483
2020-12-03,0,0,0,0,0,0,-0.39289
2020-12-04,0,0,0,0,0,0,2.93191
2020-12-07,0,0,0,0,0,0,-1.32940
2020-12-08,0,0,0,0,0,0,0.98059
2020-12-09,0,0,0,0,0,0,-5.61144
2020-12-10,0,0,0,0,0,0,-0.87619
2020-12-11,0,0,0,0,0,0,-0.90104
2020-12-14,0,0,0,0,0,0,-3.11996
2020-12-15,0,0,0,0,0,0,6.06475
2020-12-16,0,0,0,0,0,0,0.76320
2020-12-17,0,0,0,0,0,0,2.44144
2020-12-18,0,0,0,0,0,0,-2.84030
2020-12-21,0,0,0,0,0,0,-3.08819
2020-12-22,0,0,0,0,0,0,-1.62760
2020-12-23,0,0,0,0,0,0,0.42436
2020-12-24,0,0,0,0,0,0,2.03898
2020-12-28,0,0,0,0,0,0,4.55556
2020-12-29,0,0,0,0,0,0,-2.08068
2020-12-30,0,0,0,0,0,0,0.72653
2020-12-31,0,0,0,0,0,0,3.33857
2021-01-04,0,0,0,0,0,0,-12.83558
2021-01-05,0,0,0,0,0,0,3.95788
2021-01-06,0,0,0,0,0,0,2.93098
2021-01-07,0,0,0,0,0,0,6.38226
2021-01-08,1,0,1,0,1,0,2.01203
2021-01-11,0,0,0,0,0,0,-5.31988
2021-01-12,0,0,0,0,0,0,0.17919
2021-01-13,0,0,0,0,0,0,1.02043
2021-01-14,0,0,0,0,0,0,-3.27508
2021-01-15,0,0,0,0,0,0,-5.80676
2021-01-19,0,0,0,0,0,0,4.31569
2021-01-20,0,0,0,0,0,0,6.08172
2021-01-21,0,0,0,0,0,0,0.12667
2021-01-22,0,0,0,0,0,0,-2.59095
2021-01-25,0,0,0,0,0,0,1.64879
2021-01-26,0,0,0,0,0,0,-1.36841
2021-01-27,0,0,0,0,0,0,-18.00226
2021-01-28,0,0,0,0,0,0,5.22470
2021-01-29,0,0,0,0,0,0,-9.22605
2021-02-01,0,0,0,0,0,0,7.58149
2021-02-02,0,0,0,0,0,0,5.52339
2021-02-03,0,0,0,0,0,0,0.38511
2021-02-04,0,0,0,0,0,0,4.01599
2021-02-05,0,0,0,0,0,0,1.37423
2021-02-08,0,0,0,0,0,0,2.53916
2021-02-09,0,0,0,0,0,0,-0.70096
2021-02-10,0,0,0,0,0,0,-0.23038
2021-02-11,0,0,0,0,0,0,0.66403
2021-02-12,0,0,0,0,0,0,1.88693
2021-02-16,0,0,0,0,0,0,-0.45672
2021-02-17,0,0,0,0,0,0,-0.27362
2021-02-18,0,0,0,0,0,0,-3.80828
2021-02-19,0,0,0,0,0,0,-1.57437
2021-02-22,0,0,0,0,0,0,-6.17057
2021-02-23,0,0,0,0,0,0,0.80375
2021-02-24,0,0,0,0,0,0,6.57409
2021-02-25,0,0,0,0,0,0,-15.64414
2021-02-26,0,0,0,0,0,0,-2.25945
2021-03-01,0,0,0,0,0,0,11.83633
2021-03-02,0,0,0,0,0,0,-4.02603
2021-03-03,0,0,0,0,0,0,-5.72824
2021-03-04,0,0,0,0,0,0,-4.95074
2021-03-05,0,0,0,0,0,0,8.52421
2021-03-08,0,0,0,0,0,0,-2.04189
2021-03-09,0,0,0,0,0,0,5.56079
2021-03-10,0,0,0,0,0,0,2.20734
2021-03-11,0,0,0,0,0,0,3.61533
2021-03-12,0,0,0,0,0,0,0.35047
2021-03-15,0,0,0,0,0,0,2.26341
2021-03-16,0,0,0,0,0,0,-0.86850
2021-03-17,0,0,0,0,0,0,1.08390
2021-03-18,0,0,0,0,0,0,-8.04380
2021-03-19,0,0,0,0,0,0,-0.30107
2021-03-22,0,0,0,0,0,0,3.11187
2021-03-23,0,0,0,0,0,0,-4.05755
2021-03-24,0,0,0,0,0,0,-2.73091
2021-03-25,0,0,0,0,0,0,2.59121
2021-03-26,0,0,0,0,0,0,7.18571
2021-03-29,0,0,0,0,0,0,-0.50011
2021-03-30,0,0,0,0,0,0,-1.87882
2021-03-31,0,0,0,0,0,0,1.64485
2021-04-01,0,0,0,0,0,0,4.92299
2021-04-05,0,0,0,0,0,0,4.99070
2021-04-06,0,0,0,0,0,0,-0.67657
2021-04-07,0,0,0,0,0,0,0.51537
2021-04-08,0,0,0,0,0,0,1.49177
2021-04-09,1,0,1,0,1,0,2.57467
2021-04-12,1,0,2,0,0,0,-0.16806
2021-04-13,1,0,3,0,0,0,1.13181
2021-04-14,0,0,0,0,0,0,-3.75974
2021-04-15,1,0,1,0,1,0,3.98638
2021-04-16,1,0,2,0,0,0,1.17405
2021-04-19,0,0,0,0,0,0,-4.87888
2021-04-20,0,0,0,0,0,0,-5.74456
2021-04-21,0,0,0,0,0,0,3.88613
2021-04-22,0,0,0,0,0,0,-7.03864
2021-04-23,0,0,0,0,0,0,4.55859
2021-04-26,0,0,0,0,0,0,0.70088
2021-04-27,0,0,0,0,0,0,-0.17309
2021-04-28,0,0,0,0,0,0,-0.72332
2021-04-29,0,0,0,0,0,0,3.01256
2021-04-30,0,0,0,0,0,0,-6.17309
2021-05-03,0,0,0,0,0,0,1.35721
2021-05-04,0,0,0,0,0,0,-5.42122
2021-05-05,0,0,0,0,0,0,0.40230
2021-05-06,0,0,0,0,0,0,4.45222
2021-05-07,0,0,0,0,0,0,3.52945
2021-05-10,0,0,0,0,0,0,-8.41848
2021-05-11,0,0,0,0,0,0,-5.85147
2021-05-12,0,0,0,0,0,0,-10.95968
2021-05-13,0,0,0,0,0,0,6.59748
2021-05-14,0,0,0,0,0,0,6.80873
2021-05-17,0,0,0,0,0,0,-1.28202
2021-05-18,0,0,0,0,0,0,-4.17178
2021-05-19,0,0,0,0,0,0,-1.37868
2021-05-20,0,0,0,0,0,0,5.11901
2021-05-21,0,0,0,0,0,0,-0.41340
2021-05-24,0,0,0,0,0,0,4.59355
2021-05-25,0,0,0,0,0,0,-1.25117
2021-05-26,0,0,0,0,0,0,0.90569
2021-05-27,0,0,0,0,0,0,0.58631
2021-05-28,0,0,0,0,0,0,0.40755
2021-06-01,0,0,0,0,0,0,-0.37556
2021-06-02,0,0,0,0,0,0,0.86541
2021-06-03,0,0,0,0,0,0,-3.01053
2021-06-04,0,0,0,0,0,0,5.36171
2021-06-07,0,0,0,0,0,0,-0.69798
2021-06-08,0,0,0,0,0,0,0.10972
2021-06-09,0,0,0,0,0,0,-1.77464
2021-06-10,0,0,0,0,0,0,3.15531
2021-06-11,0,0,0,0,0,0,1.27864
2021-06-14,0,0,0,0,0,0,1.20312
2021-06-15,0,0,0,0,0,0,-2.35196
2021-06-16,0,0,0,0,0,0,-5.89582
2021-06-17,0,0,0,0,0,0,-0.45761
2021-06-18,0,0,0,0,0,0,-11.60849
2021-06-21,0,0,0,0,0,0,10.93748
2021-06-22,0,0,0,0,0,0,3.27408
2021-06-23,0,0,0,0,0,0,-0.92904
2021-06-24,0,0,0,0,0,0,3.69164
2021-06-25,0,0,0,0,0,0,1.99129
2021-06-28,0,0,0,0,0,0,1.36877
2021-06-29,0,0,0,0,0,0,0.16977
2021-06-30,0,0,0,0,0,0,0.85118
2021-07-01,0,0,0,0,0,0,3.20354
2021-07-02,1,0,1,0,1,0,3.96835
2021-07-06,0,0,0,0,0,0,-2.51166
2021-07-07,1,0,1,0,1,0,1.79712
2021-07-08,0,0,0,0,0,0,-9.90788
2021-07-09,0,0,0,0,0,0,6.33924
2021-07-12,0,0,0,0,0,0,1.67537
2021-07-13,0,0,0,0,0,0,-3.73510
2021-07-14,0,0,0,0,0,0,0.64752
2021-07-15,0,0,0,0,0,0,-3.55629
2021-07-16,0,0,0,0,0,0,-7.36631
2021-07-19,0,0,0,0,0,0,-11.56512
2021-07-20,0,0,0,0,0,0,9.83844
2021-07-21,0,0,0,0,0,0,4.37049
2021-07-22,0,0,0,0,0,0,1.02623
2021-07-23,0,0,0,0,0,0,4.79966
2021-07-26,0,0,0,0,0,0,1.05123
2021-07-27,0,0,0,0,0,0,-3.77938
2021-07-28,0,0,0,0,0,0,-0.15041
2021-07-29,0,0,0,0,0,0,2.21210
2021-07-30,0,0,0,0,0,0,-4.59653
2021-08-02,0,0,0,0,0,0,-1.51566
2021-08-03,0,0,0,0,0,0,4.74657
2021-08-04,0,0,0,0,0,0,-3.91025
2021-08-05,0,0,0,0,0,0,3.41379
2021-08-06,0,0,0,0,0,0,0.92560
2021-08-09,0,0,0,0,0,0,-0.88510
2021-08-10,0,0,0,0,0,0,0.61685
2021-08-11,0,0,0,0,0,0,0.82281
2021-08-12,0,0,0,0,0,0,2.62300
2021-08-13,0,0,0,0,0,0,0.99293
2021-08-16,0,0,0,0,0,0,1.61504
2021-08-17,0,0,0,0,0,0,-8.31637
2021-08-18,0,0,0,0,0,0,-9.90632
2021-08-19,0,0,0,0,0,0,1.01967
2021-08-20,0,0,0,0,0,0,6.11277
2021-08-23,0,0,0,0,0,0,5.33384
2021-08-24,0,0,0,0,0,0,0.87041
2021-08-25,0,0,0,0,0,0,1.31297
2021-08-26,0,0,0,0,0,0,-5.88428
2021-08-27,0,0,0,0,0,0,5.35312
2021-08-30,0,0,0,0,0,0,2.31825
2021-08-31,0,0,0,0,0,0,-1.40603
2021-09-01,0,0,0,0,0,0,0.18522
2021-09-02,0,0,0,0,0,0,1.72133
2021-09-03,0,0,0,0,0,0,-0.41380
2021-09-07,0,0,0,0,0,0,-4.20231
2021-09-08,0,0,0,0,0,0,-1.59803
2021-09-09,0,0,0,0,0,0,-5.33249
2021-09-10,0,0,0,0,0,0,-7.54288
2021-09-13,0,0,0,0,0,0,2.16771
2021-09-14,0,0,0,0,0,0,-5.03405
2021-09-15,0,0,0,0,0,0,7.62153
2021-09-16,0,0,0,0,0,0,-1.39502
2021-09-17,0,0,0,0,0,0,-7.33952
2021-09-20,0,0,0,0,0,0,-9.70833
2021-09-21,0,0,0,0,0,0,-0.37797
2021-09-22,0,0,0,0,0,0,8.20318
2021-09-23,0,0,0,0,0,0,8.51111
2021-09-24,0,0,0,0,0,0,0.93596
2021-09-27,0,0,0,0,0,0,-1.89733
2021-09-28,0,0,0,0,0,0,-11.13665
2021-09-29,0,0,0,0,0,0,1.11718
2021-09-30,0,0,0,0,0,0,-5.05069
2021-10-01,0,0,0,0,0,0,7.68522
2021-10-04,0,0,0,0,0,0,-5.26062
2021-10-05,0,0,0,0,0,0,6.19267
2021-10-06,0,0,0,0,0,0,2.27622
2021-10-07,0,0,0,0,0,0,4.39755
2021-10-08,0,0,0,0,0,0,-0.97227
2021-10-11,0,0,0,0,0,0,-3.41666
2021-10-12,0,0,0,0,0,0,-1.16478
2021-10-13,0,0,0,0,0,0,1.88170
2021-10-14,0,0,0,0,0,0,9.20609
2021-10-15,0,0,0,0,0,0,3.38454
2021-10-18,0,0,0,0,0,0,1.48150
2021-10-19,0,0,0,0,0,0,3.11933
2021-10-20,0,0,0,0,0,0,1.48471
2021-10-21,0,0,0,0,0,0,1.21638
2021-10-22,0,0,0,0,0,0,-0.85837
2021-10-25,0,0,0,0,0,0,2.06037
2021-10-26,0,0,0,0,0,0,0.78530
2021-10-27,0,0,0,0,0,0,-4.48860
2021-10-28,0,0,0,0,0,0,4.47190
2021-10-29,0,0,0,0,0,0,0.82567
2021-11-01,0,0,0,0,0,0,0.78181
2021-11-02,1,0,1,0,1,0,1.59448
2021-11-03,1,0,2,0,0,0,2.61161
2021-11-04,1,0,3,0,0,0,1.56922
2021-11-05,1,0,4,0,0,0,1.34815
2021-11-08,1,0,5,0,0,0,0.32338
2021-11-09,1,0,6,0,0,0,-4.21816
2021-11-10,0,0,0,0,0,0,-8.83214
2021-11-11,0,0,0,0,0,0,0.31394
2021-11-12,0,0,0,0,0,0,3.91813
2021-11-15,0,0,0,0,0,0,-0.01191
2021-11-16,0,0,0,0,0,0,2.04436
2021-11-17,0,0,0,0,0,0,-3.09570
2021-11-18,0,0,0,0,0,0,1.93233
2021-11-19,0,0,0,0,0,0,-1.74351
2021-11-22,0,0,0,0,0,0,-3.93221
2021-11-23,0,0,0,0,0,0,1.16684
2021-11-24,0,0,0,0,0,0,1.61117
2021-11-26,0,0,0,0,0,0,-21.42280
2021-11-29,0,0,0,0,0,0,9.21412
2021-11-30,0,0,0,0,0,0,-11.07089
2021-12-01,0,0,0,0,0,0,-5.09283
2021-12-02,0,0,0,0,0,0,8.28896
2021-12-03,0,0,0,0,0,0,-3.63377
2021-12-06,0,0,0,0,0,0,6.09081
2021-12-07,0,0,0,0,0,0,8.71594
2021-12-08,0,0,0,0,0,0,1.15526
2021-12-09,0,0,0,0,0,0,-3.67367
2021-12-10,0,0,0,0,0,0,3.75731
2021-12-13,0,0,0,0,0,0,-4.59775
2021-12-14,0,0,0,0,0,0,-3.45657
2021-12-15,0,0,0,0,0,0,6.53522
2021-12-16,0,0,0,0,0,0,-4.03881
2021-12-17,0,0,0,0,0,0,-4.32439
2021-12-20,0,0,0,0,0,0,-4.26916
2021-12-21,0,0,0,0,0,0,7.16549
2021-12-22,0,0,0,0,0,0,3.62971
2021-12-23,0,0,0,0,0,0,2.12912
2021-12-27,0,0,0,0,0,0,4.38966
2021-12-28,0,0,0,0,0,0,-0.49482
2021-12-29,0,0,0,0,0,0,0.46561
2021-12-30,0,0,0,0,0,0,-1.63344
2021-12-31,0,0,0,0,0,0,-1.46278
2022-01-03,0,0,0,0,0,0,2.50789
2022-01-04,0,0,0,0,0,0,-0.38796
2022-01-05,0,0,0,0,0,0,-10.54548
2022-01-06,0,0,0,0,0,0,-0.45260
2022-01-07,0,0,0,0,0,0,-1.94774
2022-01-10,0,0,0,0,0,0,-0.70335
2022-01-11,0,0,0,0,0,0,4.90740
2022-01-12,0,0,0,0,0,0,1.44506
2022-01-13,0,0,0,0,0,0,-7.43723
2022-01-14,0,0,0,0,0,0,0.46191
2022-01-18,0,0,0,0,0,0,-7.84885
2022-01-19,0,0,0,0,0,0,-3.31314
2022-01-20,0,0,0,0,0,0,-3.32599
2022-01-21,0,1,0,1,0,1,-4.67887
2022-01-24,0,1,0,2,0,0,1.63825
2022-01-25,0,1,0,3,0,0,-2.74352
2022-01-26,0,1,0,4,0,0,-0.32036
2022-01-27,0,1,0,5,0,0,-1.16781
2022-01-28,0,0,0,0,0,0,13.74495
2022-01-31,0,0,0,0,0,0,8.33058
2022-02-01,0,0,0,0,0,0,2.72857
2022-02-02,0,0,0,0,0,0,3.58370
2022-02-03,0,0,0,0,0,0,-8.71948
2022-02-04,0,0,0,0,0,0,1.98532
2022-02-07,0,0,0,0,0,0,-1.23226
2022-02-08,0,0,0,0,0,0,3.38561
2022-02-09,0,0,0,0,0,0,5.34900
2022-02-10,0,0,0,0,0,0,-6.59157
2022-02-11,0,0,0,0,0,0,-5.63043
2022-02-14,0,0,0,0,0,0,-1.03318
2022-02-15,0,0,0,0,0,0,5.93834
2022-02-16,0,0,0,0,0,0,0.32502
2022-02-17,0,0,0,0,0,0,-6.28499
2022-02-18,0,0,0,0,0,0,-1.84991
2022-02-22,0,0,0,0,0,0,-2.49684
2022-02-23,0,0,0,0,0,0,-4.01159
2022-02-24,0,0,0,0,0,0,5.97472
2022-02-25,0,0,0,0,0,0,7.79501
2022-02-28,0,0,0,0,0,0,-0.67709
2022-03-01,0,0,0,0,0,0,-4.12297
2022-03-02,0,0,0,0,0,0,6.20970
2022-03-03,0,0,0,0,0,0,-1.47741
2022-03-04,0,0,0,0,0,0,-2.20269
2022-03-07,0,0,0,0,0,0,-6.98842
2022-03-08,0,0,0,0,0,0,-1.44174
2022-03-09,0,0,0,0,0,0,8.52114
2022-03-10,0,0,0,0,0,0,-1.02417
2022-03-11,0,0,0,0,0,0,-3.00872
2022-03-14,0,0,0,0,0,0,-1.63075
2022-03-15,0,0,0,0,0,0,7.04405
2022-03-16,0,0,0,0,0,0,6.35675
2022-03-17,0,0,0,0,0,0,3.19284
2022-03-18,0,0,0,0,0,0,2.87886
2022-03-21,0,0,0,0,0,0,-0.14624
2022-03-22,0,0,0,0,0,0,2.86392
2022-03-23,0,0,0,0,0,0,-4.38607
2022-03-24,0,0,0,0,0,0,3.70362
2022-03-25,0,0,0,0,0,0,1.26899
2022-03-28,0,0,0,0,0,0,1.79154
2022-03-29,0,0,0,0,0,0,2.93405
2022-03-30,0,0,0,0,0,0,-2.72734
2022-03-31,0,0,0,0,0,0,-6.25932
2022-04-01,0,0,0,0,0,0,0.98764
2022-04-04,0,0,0,0,0,0,2.33937
2022-04-05,0,0,0,0,0,0,-5.03256
2022-04-06,0,0,0,0,0,0,-3.54672
2022-04-07,0,0,0,0,0,0,1.44177
2022-04-08,0,0,0,0,0,0,-1.02115
2022-04-11,0,0,0,0,0,0,-6.04254
2022-04-12,0,0,0,0,0,0,-1.11521
2022-04-13,0,0,0,0,0,0,4.42009
2022-04-14,0,0,0,0,0,0,-4.18174
2022-04-18,0,0,0,0,0,0,-0.06850
2022-04-19,0,0,0,0,0,0,6.38095
2022-04-20,0,0,0,0,0,0,-0.24502
2022-04-21,0,0,0,0,0,0,-5.57091
2022-04-22,0,0,0,0,0,0,-8.10946
2022-04-25,0,0,0,0,0,0,2.35214
2022-04-26,0,0,0,0,0,0,-6.53148
2022-04-27,0,0,0,0,0,0,0.86152
2022-04-28,0,0,0,0,0,0,9.30826
2022-04-29,0,0,0,0,0,0,-7.93394
2022-05-02,0,0,0,0,0,0,1.89476
2022-05-03,0,0,0,0,0,0,1.65359
2022-05-04,0,0,0,0,0,0,9.15554
2022-05-05,0,0,0,0,0,0,-7.85332
2022-05-06,0,0,0,0,0,0,-1.05559
2022-05-09,0,0,0,0,0,0,-5.35477
2022-05-10,0,0,0,0,0,0,0.72741
2022-05-11,0,0,0,0,0,0,-2.49982
2022-05-12,0,0,0,0,0,0,-0.19200
2022-05-13,0,0,0,0,0,0,7.35499
2022-05-16,0,0,0,0,0,0,-0.74451
2022-05-17,0,0,0,0,0,0,5.89446
2022-05-18,0,0,0,0,0,0,-7.61094
2022-05-19,0,0,0,0,0,0,-0.91555
2022-05-20,0,0,0,0,0,0,0.04359
2022-05-23,0,0,0,0,0,0,5.45403
2022-05-24,0,0,0,0,0,0,-1.59602
2022-05-25,0,0,0,0,0,0,2.80496
2022-05-26,0,0,0,0,0,0,5.53355
2022-05-27,0,0,0,0,0,0,6.04905
2022-05-31,0,0,0,0,0,0,-1.68336
2022-06-01,0,0,0,0,0,0,-2.00108
2022-06-02,0,0,0,0,0,0,4.59354
2022-06-03,0,0,0,0,0,0,-4.48455
2022-06-06,0,0,0,0,0,0,0.81842
2022-06-07,0,0,0,0,0,0,2.50485
2022-06-08,0,0,0,0,0,0,-3.16610
2022-06-09,0,0,0,0,0,0,-6.14191
2022-06-10,0,0,0,0,0,0,-5.99275
2022-06-13,0,0,0,0,0,0,-6.06601
2022-06-14,0,0,0,0,0,0,-0.50598
2022-06-15,0,0,0,0,0,0,4.19860
2022-06-16,0,0,0,0,0,0,-4.65296
2022-06-17,0,0,0,0,0,0,0.62562
2022-06-21,0,0,0,0,0,0,6.70963
2022-06-22,0,0,0,0,0,0,-0.22069
2022-06-23,0,0,0,0,0,0,2.66900
2022-06-24,0,0,0,0,0,0,7.73596
2022-06-27,0,0,0,0,0,0,-0.67833
2022-06-28,0,0,0,0,0,0,-4.41782
2022-06-29,0,0,0,0,0,0,-0.14904
2022-06-30,0,0,0,0,0,0,-1.88192
2022-07-01,0,0,0,0,0,0,3.08759
2022-07-05,0,0,0,0,0,0,0.47364
2022-07-06,0,0,0,0,0,0,1.11921
2022-07-07,0,0,0,0,0,0,4.54344
2022-07-08,0,0,0,0,0,0,-0.25869
2022-07-11,0,0,0,0,0,0,-3.57293
2022-07-12,0,0,0,0,0,0,-2.67274
2022-07-13,0,0,0,0,0,0,-1.25972
2022-07-14,0,0,0,0,0,0,-0.86505
2022-07-15,0,0,0,0,0,0,7.03290
2022-07-18,0,0,0,0,0,0,-2.69935
2022-07-19,0,0,0,0,0,0,8.68790
2022-07-20,0,0,0,0,0,0,1.65537
2022-07-21,0,0,0,0,0,0,2.70758
2022-07-22,0,0,0,0,0,0,-3.60663
2022-07-25,0,0,0,0,0,0,0.39814
2022-07-26,0,0,0,0,0,0,-4.43279
